statefip,year,race,bmprison,wmprison,bmpop,wmpop,error,crack,alcohol,income,ur,poverty,black,perc1519,aidscapita,state,parole,probation,capacity_rated,capacity_operational,capacity_design,bmprate,wmprate
9.0,1987.0,1.0,3070.0,2305.0,125100.0,1420928.0,0.0,1.9061720371246338,2.7899999618530273,21741.0,3.2083332538604736,6.599999904632568,9.009532928466797,7.227245807647705,6.0349955558776855,Connecticut,466.0,43659.0,6072.0,4968.0,3781.0,2454.036865234375,162.21792602539062
9.0,1988.0,1.0,3541.0,2204.0,128791.0,1428658.0,0.0,2.7399849891662598,2.7100000381469727,23784.0,2.8583333492279053,4.0,8.98836612701416,7.004845142364502,7.395104885101318,Connecticut,371.0,46086.0,7731.0,7153.0,,2749.415771484375,154.27064514160156
9.0,1989.0,1.0,4172.0,2447.0,131907.0,1430059.0,0.0,2.7915430068969727,2.5399999618530273,25684.0,3.625,2.9000000953674316,8.967072486877441,6.723724842071533,9.502249717712402,Connecticut,322.0,42842.0,7929.0,8722.0,,3162.83447265625,171.11181640625
9.0,1990.0,2.0,4818.0,2586.0,134570.0,1429381.0,0.0,2.812746047973633,2.4600000381469727,26504.0,4.925000190734863,6.0,8.704843521118164,6.415799617767334,10.115532875061035,Connecticut,291.0,46640.0,9159.0,10075.0,,3580.292724609375,180.91748046875
9.0,1991.0,2.0,4856.0,2813.0,136898.0,1424212.0,0.0,2.04986310005188,2.2899999618530273,26512.0,6.541666507720947,8.600000381469727,8.951908111572266,6.065042972564697,12.261970520019531,Connecticut,509.0,47523.0,9935.0,10928.0,,3547.16650390625,197.51272583007812
9.0,1992.0,1.0,4897.0,2969.0,137181.0,1414678.0,0.0,3.201414108276367,2.299999952316284,28362.0,7.291666507720947,9.800000190734863,9.121269226074219,5.910512447357178,16.390403747558594,Connecticut,483.0,48567.0,10093.0,11102.0,,3569.736328125,209.87107849121094
9.0,1993.0,1.0,5873.0,3323.0,138655.0,1410685.0,0.0,4.157567024230957,2.200000047683716,28975.0,6.358333587646484,8.5,9.339018821716309,5.863697052001953,19.370386123657227,Connecticut,1000.0,50904.0,12133.0,13347.0,,4235.69287109375,235.559326171875
9.0,1994.0,2.0,6175.0,3467.0,139314.0,1406692.0,0.0,4.011857986450195,2.200000047683716,29693.0,5.474999904632568,10.800000190734863,9.478452682495117,5.902408123016357,20.83759880065918,Connecticut,1146.0,53453.0,13363.0,14699.0,,4432.43310546875,246.46475219726562
9.0,1995.0,2.0,6406.0,3538.0,139501.0,1403914.0,0.0,3.6249470710754395,2.2200000286102295,31045.0,5.266666889190674,9.699999809265137,9.624424934387207,5.964362621307373,22.983360290527344,Connecticut,1233.0,54507.0,,,,4592.08154296875,252.00973510742188
9.0,1996.0,2.0,6396.0,3635.0,140439.0,1403044.0,0.0,5.3695549964904785,2.130000114440918,32424.0,5.316666603088379,11.699999809265137,9.783073425292969,6.041475296020508,16.21369743347168,Connecticut,1083.0,55978.0,,,,4554.29052734375,259.0795593261719
9.0,1997.0,1.0,7456.0,4138.0,141794.0,1402137.0,0.0,3.724334955215454,2.1700000762939453,34375.0,4.833333492279053,8.600000381469727,9.958547592163086,6.127132892608643,8.27026653289795,Connecticut,996.0,55989.0,,,,5258.33251953125,295.1209411621094
9.0,1998.0,1.0,7675.0,4245.0,144170.0,1401669.0,0.0,4.19891881942749,2.180000066757202,36822.0,3.2666666507720947,9.5,10.192261695861816,6.23682165145874,7.993220329284668,Connecticut,1396.0,55000.0,,,,5323.576171875,302.8532409667969
9.0,1999.0,2.0,8042.0,4550.0,146795.0,1401212.0,0.0,4.808352947235107,2.180000066757202,38332.0,2.6500000953674316,7.199999809265137,10.395493507385254,6.294647216796875,6.644221782684326,Connecticut,1526.0,55070.0,,,,5478.38818359375,324.7188720703125
9.0,2000.0,1.0,7882.0,4524.0,147131.0,1345511.0,0.0,2.371062994003296,2.180000066757202,41489.0,2.258333206176758,7.699999809265137,10.566576957702637,6.416407585144043,6.594457626342773,Connecticut,1868.0,47636.0,,,,5357.130859375,336.2291259765625
10.0,1985.0,2.0,1356.0,1063.0,48175.0,246754.0,0.0,0.11112439632415771,3.1600000858306885,15987.0,5.108333587646484,11.399999618530273,17.703887939453125,8.069602012634277,1.131894826889038,Delaware,864.0,7139.0,,2207.0,2217.0,2814.738037109375,430.7934265136719
10.0,1986.0,1.0,1545.0,1117.0,49104.0,250187.0,0.0,0.7289888858795166,3.130000114440918,16706.0,3.9000000953674316,12.399999618530273,17.669279098510742,7.953737735748291,3.823835849761963,Delaware,978.0,7985.0,,2563.0,2404.0,3146.38330078125,446.4660339355469
10.0,1987.0,2.0,1595.0,1173.0,50130.0,253723.0,0.0,1.9344669580459595,3.0799999237060547,17730.0,3.0916666984558105,6.599999904632568,17.63435173034668,7.754289150238037,4.709272861480713,Delaware,1100.0,9398.0,,2763.0,2604.0,3181.7275390625,462.3152160644531
10.0,1988.0,2.0,1823.0,1193.0,51359.0,257433.0,0.0,2.9581239223480225,3.0299999713897705,19006.0,2.9166667461395264,8.600000381469727,17.606496810913086,7.520498752593994,5.094770431518555,Delaware,1093.0,9576.0,2090.0,2880.0,2090.0,3549.52392578125,463.4215393066406
10.0,1989.0,2.0,2045.0,1141.0,52644.0,261239.0,0.0,2.824570894241333,2.9100000858306885,20743.0,3.1083333492279053,10.0,17.580656051635742,7.224824905395508,7.291818618774414,Delaware,1013.0,9701.0,2915.0,3138.0,2015.0,3884.583251953125,436.7648010253906
10.0,1990.0,1.0,2102.0,1079.0,54023.0,264926.0,0.0,2.459502935409546,2.950000047683716,21422.0,4.1583333015441895,6.900000095367432,17.41504669189453,6.884897232055664,10.603867530822754,Delaware,1283.0,12223.0,2915.0,3138.0,2015.0,3890.935302734375,407.2835388183594
10.0,1991.0,1.0,2287.0,1101.0,55860.0,268546.0,0.0,3.6381399631500244,2.700000047683716,22090.0,5.733333587646484,7.5,17.76541519165039,6.398372173309326,10.833284378051758,Delaware,991.0,13243.0,2915.0,3138.0,2015.0,4094.1640625,409.9856262207031
10.0,1992.0,1.0,2476.0,1205.0,57658.0,271248.0,0.0,3.1984670162200928,2.7300000190734863,22670.0,5.400000095367432,7.800000190734863,18.07556915283203,6.220959186553955,13.094938278198242,Delaware,1120.0,14887.0,4009.0,3987.0,2928.0,4294.287109375,444.242919921875
10.0,1993.0,2.0,2606.0,1264.0,59334.0,274250.0,0.0,2.9539849758148193,2.759999990463257,22967.0,4.983333110809326,10.199999809265137,18.387399673461914,6.257839202880859,19.25314712524414,Delaware,914.0,15571.0,,4206.0,3192.0,4392.08544921875,460.8933410644531
10.0,1994.0,2.0,2797.0,1308.0,61051.0,276688.0,0.0,4.772205829620361,2.759999990463257,23530.0,4.574999809265137,8.300000190734863,18.745676040649414,6.406427383422852,25.3642635345459,Delaware,1029.0,15507.0,,4206.0,3192.0,4581.41552734375,472.734619140625
10.0,1995.0,1.0,2929.0,1431.0,62908.0,279295.0,0.0,3.909029006958008,2.619999885559082,24407.0,4.391666412353516,10.300000190734863,19.13898468017578,6.56239128112793,25.21466636657715,Delaware,1033.0,16124.0,,4206.0,3192.0,4656.00537109375,512.3615112304688
10.0,1996.0,1.0,3060.0,1586.0,64697.0,281239.0,0.0,3.33133602142334,2.7799999713897705,25727.0,4.241666793823242,8.600000381469727,19.50332260131836,6.726794719696045,21.863027572631836,Delaware,591.0,16528.0,,4206.0,3192.0,4729.740234375,563.9331665039062
10.0,1997.0,2.0,3237.0,1806.0,66503.0,283020.0,0.0,4.7078070640563965,2.809999942779541,26475.0,3.9000000953674316,9.600000381469727,19.94755744934082,6.873571872711182,11.310907363891602,Delaware,591.0,18837.0,,4206.0,3192.0,4867.44970703125,638.117431640625
10.0,1998.0,2.0,3260.0,1850.0,68379.0,284898.0,0.0,4.146467208862305,2.819999933242798,28252.0,3.5166666507720947,10.300000190734863,20.344079971313477,6.999023914337158,10.08731460571289,Delaware,572.0,20030.0,,4206.0,3912.0,4767.54541015625,649.355224609375
10.0,1999.0,1.0,4070.0,2294.0,70994.0,286566.0,0.0,2.9531590938568115,2.9000000953674316,28925.0,3.3333332538604736,10.399999618530273,20.738239288330078,7.074930191040039,9.806577682495117,Delaware,634.0,20976.0,,4206.0,3912.0,5732.87890625,800.513671875
10.0,2000.0,1.0,3965.0,2355.0,71469.0,284586.0,0.0,1.800673007965088,2.890000104904175,30869.0,3.299999952316284,8.399999618530273,21.016883850097656,7.006886005401611,12.587220191955566,Delaware,579.0,20052.0,,4206.0,3192.0,5547.85986328125,827.5178833007812
11.0,1985.0,1.0,6021.0,155.0,196956.0,92296.0,0.0,0.4432266056537628,4.940000057220459,18148.0,8.041666984558105,20.399999618530273,71.34637451171875,7.683884620666504,21.427276611328125,District of Columbia,3504.0,11777.0,5711.0,6193.0,,3057.028076171875,167.9379425048828
11.0,1986.0,1.0,6241.0,128.0,196978.0,94426.0,0.0,0.8196980953216553,4.75,19013.0,7.2833333015441895,12.800000190734863,71.2900619506836,7.614076614379883,33.68090057373047,District of Columbia,2980.0,12307.0,6769.0,6577.0,,3168.3740234375,135.55587768554688
11.0,1987.0,1.0,7126.0,169.0,195462.0,95469.0,0.0,1.2145529985427856,4.849999904632568,20141.0,6.175000190734863,14.899999618530273,71.2523422241211,7.503508567810059,40.657936096191406,District of Columbia,3659.0,13750.0,7032.0,7341.0,,3645.721435546875,177.02081298828125
11.0,1988.0,1.0,8205.0,254.0,192410.0,95497.0,0.0,2.3026700019836426,4.480000019073486,22273.0,5.074999809265137,15.199999809265137,71.23466491699219,7.359628200531006,53.76506042480469,District of Columbia,3949.0,11296.0,7417.0,,,4264.33154296875,265.9769287109375
11.0,1989.0,1.0,9320.0,120.0,189457.0,95480.0,0.0,2.38874888420105,4.21999979019165,24133.0,5.058333396911621,18.0,71.21853637695312,7.139973163604736,72.57730865478516,District of Columbia,4915.0,10132.0,8253.0,9315.0,8253.0,4919.322265625,125.68077087402344
11.0,1990.0,2.0,9222.0,110.0,181452.0,93765.0,0.0,1.7001830339431763,4.139999866485596,26473.0,5.983333110809326,21.100000381469727,70.21751403808594,6.689673900604248,86.89604187011719,District of Columbia,5346.0,9742.0,8253.0,9121.0,7764.0,5082.3359375,117.31455993652344
11.0,1991.0,1.0,9513.0,188.0,179211.0,91198.0,0.0,1.911370038986206,3.890000104904175,27567.0,7.6583333015441895,18.600000381469727,70.81310272216797,5.7623114585876465,86.54118347167969,District of Columbia,5398.0,10474.0,9788.0,9508.0,8101.0,5308.26806640625,206.14486694335938
11.0,1992.0,2.0,9996.0,159.0,176687.0,89236.0,0.0,1.4359979629516602,4.050000190734863,28916.0,8.566666603088379,20.299999237060547,71.03963470458984,5.233405590057373,95.38711547851562,District of Columbia,6294.0,10607.0,11087.0,11087.0,8746.0,5657.4619140625,178.17921447753906
11.0,1993.0,2.0,10023.0,135.0,172837.0,88744.0,0.0,1.302170991897583,3.7799999713897705,29996.0,8.449999809265137,26.399999618530273,70.96055603027344,5.1367292404174805,106.6687240600586,District of Columbia,6591.0,8264.0,10330.0,10330.0,8746.0,5799.10546875,152.12295532226562
11.0,1994.0,1.0,10129.0,133.0,167960.0,88380.0,0.0,1.1023019552230835,3.759999990463257,30835.0,8.016666412353516,21.200000762939453,70.69074249267578,5.275618076324463,121.1732406616211,District of Columbia,6574.0,11306.0,7251.0,11099.0,9419.0,6030.6025390625,150.48654174804688
11.0,1995.0,2.0,9070.0,112.0,163059.0,87503.0,0.0,0.9132747054100037,3.740000009536743,31266.0,8.591667175292969,22.200000762939453,70.34821319580078,5.516117572784424,120.2376480102539,District of Columbia,6340.0,10414.0,7251.0,11099.0,9419.0,5562.40380859375,127.99561309814453
11.0,1996.0,1.0,8617.0,124.0,156989.0,87186.0,0.0,0.5750210285186768,3.630000114440918,32786.0,8.508333206176758,24.100000381469727,69.90874481201172,5.77067232131958,106.22369384765625,District of Columbia,7120.0,9740.0,7251.0,9866.0,9419.0,5488.91943359375,142.22467041015625
11.0,1997.0,1.0,8704.0,76.0,152245.0,87915.0,0.0,0.5399327278137207,3.75,34488.0,8.274999618530273,21.799999237060547,69.3751220703125,5.995392322540283,58.125606536865234,District of Columbia,7761.0,10043.0,7251.0,9729.0,9419.0,5717.1005859375,86.44713592529297
11.0,1998.0,1.0,9229.0,81.0,149431.0,87584.0,0.0,0.8842095732688904,3.549999952316284,36379.0,8.041666984558105,22.299999237060547,68.89476776123047,6.199954032897949,47.41432571411133,District of Columbia,7055.0,11234.0,7973.0,7289.0,,6176.0947265625,92.4826431274414
11.0,1999.0,2.0,8058.0,108.0,145598.0,89293.0,0.0,0.7883580923080444,3.450000047683716,37030.0,6.516666889190674,14.699999809265137,68.18534851074219,6.439172744750977,40.68655014038086,District of Columbia,5103.0,12129.0,5424.0,5424.0,,5534.41650390625,120.95013427734375
11.0,2000.0,1.0,9319.0,311.0,155547.0,87814.0,0.0,0.6108149886131287,3.5299999713897705,40456.0,5.641666889190674,15.199999809265137,67.85356140136719,6.269319534301758,25.8903751373291,District of Columbia,5332.0,10664.0,4586.0,4586.0,,5991.115234375,354.15765380859375
12.0,1985.0,2.0,13427.0,13747.0,734464.0,4666946.0,0.0,1.0390939712524414,3.0399999618530273,14698.0,6.150000095367432,13.399999618530273,15.482014656066895,6.814279079437256,4.51829719543457,Florida,4214.0,130399.0,29022.0,29022.0,33824.0,1828.1358642578125,294.5609436035156
12.0,1986.0,2.0,15486.0,15116.0,754279.0,4802328.0,0.0,1.9248219728469849,2.9600000381469727,15438.0,5.875,11.399999618530273,15.464158058166504,6.771170616149902,8.038411140441895,Florida,3478.0,139859.0,35982.0,32290.0,25561.0,2053.08642578125,314.7640075683594
12.0,1987.0,1.0,16074.0,13857.0,776381.0,4939220.0,0.0,2.5613529682159424,2.950000047683716,16253.0,5.458333492279053,12.399999618530273,15.44074535369873,6.661458969116211,12.067724227905273,Florida,2873.0,155194.0,36363.0,33140.0,25700.0,2070.375244140625,280.5503845214844
12.0,1988.0,2.0,17510.0,14640.0,799079.0,5063439.0,0.0,0.5771204829216003,2.9200000762939453,17376.0,5.266666889190674,13.600000381469727,15.430841445922852,6.526566982269287,15.201169967651367,Florida,2562.0,165475.0,38894.0,35618.0,27418.0,2191.272705078125,289.1315612792969
12.0,1989.0,2.0,20750.0,15883.0,823383.0,5201536.0,0.0,0.4777315855026245,2.9000000953674316,18836.0,5.699999809265137,12.5,15.420785903930664,6.342523097991943,20.383100509643555,Florida,2318.0,192731.0,45293.0,44839.0,31309.0,2520.0908203125,305.35211181640625
12.0,1990.0,2.0,23824.0,17106.0,856859.0,5353218.0,0.0,1.881816029548645,2.9600000381469727,19564.0,6.258333206176758,14.399999618530273,15.326094627380371,6.19000244140625,22.219993591308594,Florida,2064.0,210781.0,50645.0,45237.0,34826.0,2780.387451171875,319.5461120605469
12.0,1991.0,1.0,25607.0,17323.0,885184.0,5449121.0,0.0,2.0693089962005615,2.690000057220459,19780.0,7.574999809265137,15.399999618530273,15.568524360656738,5.929992198944092,26.073692321777344,Florida,8155.0,189746.0,53652.0,47572.0,36470.0,2892.844970703125,317.90447998046875
12.0,1992.0,1.0,26823.0,18057.0,912429.0,5522307.0,0.0,1.9113680124282837,2.75,20417.0,8.341667175292969,15.600000381469727,15.887001037597656,5.8293538093566895,29.50796127319336,Florida,14021.0,200471.0,49939.0,55100.0,37887.0,2939.735595703125,326.98291015625
12.0,1993.0,1.0,29385.0,19949.0,938907.0,5587170.0,0.0,2.0230629444122314,2.680000066757202,21050.0,7.2166666984558105,17.799999237060547,16.16866111755371,5.805236339569092,31.89445686340332,Florida,17567.0,235805.0,54041.0,53501.0,41030.0,3129.702880859375,357.0501708984375
12.0,1994.0,2.0,31335.0,21513.0,969626.0,5665819.0,0.0,2.022402048110962,2.5999999046325684,21666.0,6.7166666984558105,14.899999618530273,16.47010612487793,5.833310604095459,36.80621337890625,Florida,20573.0,247014.0,,57364.0,43536.0,3231.658447265625,379.6979675292969
12.0,1995.0,2.0,34313.0,24657.0,997059.0,5740756.0,0.0,2.1021900177001953,2.5,22691.0,5.541666507720947,16.200000762939453,16.758230209350586,5.902066230773926,37.364471435546875,Florida,11197.0,243736.0,68996.0,,50801.0,3441.421142578125,429.5079040527344
12.0,1996.0,2.0,33643.0,25551.0,1026519.0,5826900.0,0.0,0.45453140139579773,2.5399999618530273,23655.0,5.2833333015441895,14.199999809265137,17.046415328979492,6.0082902908325195,26.59330940246582,Florida,9243.0,237117.0,71449.0,68582.0,51188.0,3277.386962890625,438.500732421875
12.0,1997.0,1.0,33958.0,25968.0,1057240.0,5914548.0,0.0,0.628256618976593,2.509999990463257,24502.0,4.974999904632568,14.300000190734863,17.35822868347168,6.118348598480225,17.140443801879883,Florida,8477.0,239694.0,77425.0,71276.0,52865.0,3211.947998046875,439.052978515625
12.0,1998.0,1.0,35265.0,27117.0,1086603.0,5995370.0,0.0,0.7489805817604065,2.4700000286102295,25987.0,4.491666793823242,13.100000381469727,17.641704559326172,6.224720478057861,13.863635063171387,Florida,6487.0,283965.0,77370.0,70785.0,52407.0,3245.435546875,452.29901123046875
12.0,1999.0,2.0,35982.0,28360.0,1118791.0,6049429.0,0.0,0.5761017203330994,2.5299999713897705,26894.0,4.025000095367432,12.399999618530273,17.977783203125,6.296329021453857,13.014437675476074,Florida,6418.0,291631.0,80491.0,73325.0,52252.0,3216.150390625,468.8045654296875
12.0,2000.0,1.0,36147.0,24414.0,1121120.0,6082834.0,0.0,0.24042749404907227,2.549999952316284,28509.0,3.799999952316284,11.0,18.291088104248047,6.387455940246582,13.350861549377441,Florida,5982.0,296139.0,83026.0,75842.0,56101.0,3224.1865234375,401.3589782714844
13.0,1985.0,1.0,9043.0,6138.0,754811.0,2101855.0,0.0,0.6221358776092529,2.430000066757202,13137.0,6.258333206176758,17.700000762939453,27.9753360748291,8.299631118774414,2.246809720993042,Georgia,8538.0,94461.0,,16021.0,,1198.0482177734375,292.02777099609375
13.0,1986.0,1.0,9847.0,6569.0,768407.0,2146600.0,0.0,0.9872195720672607,2.430000066757202,13970.0,5.875,14.600000381469727,27.94036293029785,8.276225090026855,3.845287322998047,Georgia,10421.0,109485.0,,16323.0,,1281.4822998046875,306.0188293457031
13.0,1987.0,2.0,10865.0,6782.0,781836.0,2190189.0,0.0,1.3598849773406982,2.490000009536743,14721.0,5.541666507720947,14.600000381469727,27.89632225036621,8.182412147521973,5.862226486206055,Georgia,10917.0,110484.0,,17098.0,,1389.6776123046875,309.6536560058594
13.0,1988.0,2.0,11429.0,6429.0,795550.0,2228188.0,0.0,2.13844895362854,2.4000000953674316,15738.0,5.525000095367432,14.0,27.861074447631836,8.055013656616211,8.516603469848633,Georgia,11308.0,121559.0,,17296.0,,1436.6162109375,288.5304260253906
13.0,1989.0,2.0,13001.0,6696.0,808629.0,2259617.0,0.0,2.3942201137542725,2.369999885559082,16701.0,5.291666507720947,15.0,27.827816009521484,7.8589863777160645,11.308611869812012,Georgia,17437.0,125147.0,,20421.0,,1607.7830810546875,296.3334045410156
13.0,1990.0,2.0,14025.0,7083.0,823088.0,2290341.0,0.0,2.0283970832824707,2.309999942779541,17603.0,5.183333396911621,15.800000190734863,27.705833435058594,7.638498306274414,13.85007095336914,Georgia,22646.0,134840.0,,22424.0,,1703.948974609375,309.2552490234375
13.0,1991.0,2.0,15031.0,7130.0,844548.0,2322478.0,0.0,2.168407917022705,2.1700000762939453,18070.0,5.016666889190674,17.200000762939453,28.002098083496094,7.277102470397949,15.827434539794922,Georgia,23375.0,155006.0,,22895.0,,1779.7685546875,306.9996643066406
13.0,1992.0,1.0,16125.0,7586.0,867738.0,2363634.0,0.0,1.8480830192565918,2.2300000190734863,19075.0,6.675000190734863,17.700000762939453,28.29357147216797,7.108135223388672,17.323820114135742,Georgia,23020.0,153154.0,,25252.0,,1858.27978515625,320.94647216796875
13.0,1993.0,1.0,17713.0,8153.0,891307.0,2401408.0,0.0,1.6897130012512207,2.200000047683716,19719.0,5.949999809265137,13.5,28.650047302246094,7.061007022857666,16.365158081054688,Georgia,20790.0,145230.0,,,,1987.3062744140625,339.5091552734375
13.0,1994.0,2.0,21153.0,10140.0,917386.0,2444969.0,0.0,2.0918920040130615,2.140000104904175,20711.0,5.074999809265137,14.0,29.00719451904297,7.108808994293213,14.287059783935547,Georgia,17505.0,140694.0,32918.0,32918.0,32918.0,2305.79052734375,414.72918701171875
13.0,1995.0,2.0,21838.0,10291.0,940746.0,2486905.0,0.0,1.74064302444458,2.130000114440918,21677.0,4.775000095367432,12.100000381469727,29.364341735839844,7.15661096572876,20.877643585205078,Georgia,19434.0,142954.0,35659.0,35659.0,35659.0,2321.34912109375,413.8075256347656
13.0,1996.0,2.0,22206.0,10560.0,965350.0,2529000.0,0.0,1.9722319841384888,2.1600000858306885,22945.0,4.583333492279053,14.800000190734863,29.74691390991211,7.272696495056152,16.277679443359375,Georgia,21146.0,143457.0,,32889.0,,2300.3056640625,417.55633544921875
